activity,trial,subject,fs_hz,n_samples,duration_s,file_clean,trimmed_start_s,trimmed_end_s,steady_s,analysed_fraction,steady_threshold_g,no_motion,n_steady_segments,discarded_steady_s,n_bouts_analysed,steady_s_all_bouts,unanalysed_steady_s,bout_cadence_spread,frame_mode,frame_verdict,frame_reasons,forward_eig_ratio,forward_well_conditioned,forward_sign_confident,forward_sign_criteria_agree,forward_phase_effect_size,forward_impact_effect_size,vertical_tilt_median_deg,vertical_tilt_p95_deg,forward_drift_p95_deg,static_frame_valid,step_stride_axis_angle_deg,ml_independently_supported,fundamental_power_fraction,step_regularity,stride_regularity,step_symmetry_index,periodicity_ok,band_low_hz,band_high_hz,n_steps,n_steps_primary_bout,cadence_spm,cadence_spm_primary_bout,cadence_spm_span,cadence_spm_spectral,cadence_cv,irregular_stride_fraction,alternating_interval_asymmetry_abs_pct,cadence_in_band,detector_spectral_ratio,cadence_spread_within_bout,mixed_gait,harmonic_ambiguous,subharmonic_power_ratio,cadence_flagged,cadence_failure_cause,sample_rate_plausible,span_too_short,cadence_diagnosis,n_labelled_steps,contact_window_samples,alternation_consistency,alternation_surrogate_null,alternation_random_null,alternation_mid_step,excess_over_surrogate,n_non_flips,longest_same_sign_run,contact_margin_median,contact_margin_below_quarter_fraction,best_phase_alternation,best_phase_offset,best_phase_excess_over_surrogate,best_phase_surrogate_max_mean,best_phase_beats_surrogate_p95,alternation_phase_range,omega_v_rms_rad_s,omega_stride_power_fraction,omega_stride_over_step_power,cluster_separation_d,cluster_separation_d_excess,ground_truth_available,quality_verdict,quality_summary,side_classification
jog,16,7,50.0,1350,27.0,True,0.0,0.0,27.0,1.0,0.7498023999275744,False,1,0.0,1,27.0,0.0,0.0,tracking,vertical_only,"step-rate and stride-rate horizontal axes are 16 deg apart, not ~90 deg: mediolateral axis is unverified | NOTE (not a failure): vertical wanders 24 deg (p95) within the trial, so a trial-constant rotation would be invalid here; tracking mode is in use, which removes that error",21.721977089080102,True,True,True,-0.4789040518661704,-0.20160714569732632,12.671834149878896,24.338878208909236,21.350004532693756,False,16.443432404787917,False,0.6469194599278655,0.45565056856304503,0.7985137080448453,0.5706233518253581,True,1.8778065682437768,4.023871217665237,69,69,163.1265930331351,163.1265930331351,156.92307692307693,160.95484870660945,0.046960114207087275,0.04477611940298509,0.9230769230768676,True,1.013492879176845,0.05263157894737214,False,False,0.023576591477295013,False,none,True,False,in band and consistent with the spectral estimate,69,5,0.5441176470588235,0.4988970588235294,0.5050735294117648,0.17647058823529413,0.04522058823529407,31,8,0.2705949044663683,0.4782608695652174,0.9558823529411765,0.8,0.3276470588235294,0.6282352941176471,True,0.8970588235294118,1.4436840539502733,0.11400992772406934,0.9827454259365652,2.352326097181485,-0.29489009639554054,False,partial,horizontal frame unverified: forward/mediolateral quantities are not trustworthy,"not classifiable: no ground truth, and alternation is gait-locked by construction"
jog,16,8,50.0,1952,39.04,True,1.0,1.04,37.0,0.9477459016393442,0.542124188192784,False,1,0.0,1,37.0,0.0,0.0,tracking,vertical_only,"step-rate and stride-rate horizontal axes are 32 deg apart, not ~90 deg: mediolateral axis is unverified | NOTE (not a failure): vertical wanders 18 deg (p95) within the trial, so a trial-constant rotation would be invalid here; tracking mode is in use, which removes that error",83.62310947056028,True,True,False,0.6919791966973547,-0.4445014540036273,7.470150856396256,17.95253419493587,7.20613602413561,False,32.424401444066895,False,0.8288300941879957,0.8021221984638576,0.8955985590540202,0.8956269417305702,True,1.8299672665323943,3.9213584282837024,95,95,155.62447138426842,155.62447138426842,154.94505494505495,156.8543371313481,0.0365540570751965,0.010752688172043001,2.4175824175825325,True,0.9921591855885387,0.02500000000000436,False,False,0.007826112782883322,False,none,True,False,in band and consistent with the spectral estimate,95,5,0.648936170212766,0.576968085106383,0.504095744680851,0.8404255319148937,0.07196808510638297,33,7,0.3413705894349922,0.3684210526315789,0.9042553191489362,0.3,0.20170212765957451,0.7025531914893617,True,0.37234042553191493,0.8799094248179755,0.4870364196061621,12.907893335079592,1.9936167270606846,-0.6535994665163412,False,partial,horizontal frame unverified: forward/mediolateral quantities are not trustworthy,"not classifiable: no ground truth, and alternation is gait-locked by construction"
jog,16,9,50.0,1072,21.44,True,0.0,0.44,21.0,0.9794776119402985,1.0855148827949044,False,1,0.0,1,21.0,0.0,0.0,tracking,vertical_only,"step-rate and stride-rate horizontal axes are 27 deg apart, not ~90 deg: mediolateral axis is unverified | NOTE (not a failure): vertical wanders 34 deg (p95) within the trial, so a trial-constant rotation would be invalid here; tracking mode is in use, which removes that error",9.21005604400307,True,True,False,0.18514295754129204,-0.0738791926995973,15.365643497745149,33.549563981912655,37.39871968272943,False,27.141273470971868,False,0.3752062643958557,0.1906318796577818,0.7456769912619072,0.2556494056966623,True,1.7968889437184663,3.8504763079681426,55,55,157.58176412289396,157.58176412289396,157.58754863813232,154.0190523187257,0.06119068004136022,0.0,10.116731517509725,True,1.023131630473843,0.05833333333333677,False,False,0.044194390288549136,False,none,True,False,in band and consistent with the spectral estimate,55,5,0.5185185185185185,0.6459259259259259,0.5027777777777778,0.8148148148148148,-0.1274074074074074,26,5,0.15041554124956913,0.7090909090909091,0.9622641509433962,0.7,0.16955276030747723,0.792711390635919,True,0.49930118798043327,3.421549028769759,0.27830504559931707,4.651956304952366,2.282979972849732,-0.3642362207272938,False,partial,horizontal frame unverified: forward/mediolateral quantities are not trustworthy,"not classifiable: no ground truth, and alternation is gait-locked by construction"
jog,16,10,50.0,1453,29.06,True,0.0,2.06,27.0,0.9291121816930489,0.9962382449387772,False,1,0.0,1,27.0,0.0,0.0,tracking,vertical_only,"step-rate and stride-rate horizontal axes are 10 deg apart, not ~90 deg: mediolateral axis is unverified | NOTE (not a failure): vertical wanders 21 deg (p95) within the trial, so a trial-constant rotation would be invalid here; tracking mode is in use, which removes that error",4.978663854789982,True,True,True,-0.34296285898706586,-0.8793264673399894,10.971156139336781,21.25105982814262,17.74444980962579,False,9.7460219338964,False,0.622572660764143,0.6828892398786178,0.724987873821682,0.9419319474667259,True,2.159226441558854,4.626913803340401,79,79,182.8524989841528,182.8524989841528,174.49664429530202,185.07655213361605,0.04154603993050388,0.025974025974025983,10.88739746457862,True,0.9879830636359727,0.07492260061919485,False,False,0.023935729497827397,False,none,True,False,in band and consistent with the spectral estimate,79,5,0.8076923076923077,0.4682051282051283,0.5049358974358974,0.5064935064935064,0.33948717948717944,15,7,0.610759141470931,0.12658227848101267,0.8701298701298701,0.1,0.2627639027639027,0.6073659673659674,True,0.8051948051948051,2.2146542731385073,0.0556538957625264,0.2012259514470296,3.9487894107715156,1.3015732171944898,False,partial,horizontal frame unverified: forward/mediolateral quantities are not trustworthy,"not classifiable: no ground truth, and alternation is gait-locked by construction"
jog,16,11,50.0,985,19.7,True,0.0,0.7,19.0,0.9644670050761421,1.0229648430939307,False,1,0.0,1,19.0,0.0,0.0,tracking,vertical_only,"step-rate and stride-rate horizontal axes are 11 deg apart, not ~90 deg: mediolateral axis is unverified | NOTE (not a failure): vertical wanders 33 deg (p95) within the trial, so a trial-constant rotation would be invalid here; tracking mode is in use, which removes that error",18.093600547718854,True,True,True,-0.1536959188580745,-0.27093981631502134,19.194932688068157,33.21730649582999,37.12552145237282,False,11.157969134194673,False,0.3528822118478903,0.09110208689525409,0.7766266153761847,0.11730487352809277,True,1.905814133946712,4.083887429885811,50,50,161.4035087719298,161.4035087719298,157.72532188841203,163.35549719543246,0.057286067350916965,0.04166666666666663,16.210658082975705,True,0.9880506719576914,0.055007949125598955,False,False,0.07690036869232636,False,none,True,False,in band and consistent with the spectral estimate,50,5,0.5918367346938775,0.5892857142857143,0.5054081632653061,0.3958333333333333,0.0025510204081632404,20,13,0.39731115738348277,0.28,0.875,0.2,0.08196428571428571,0.7930357142857143,False,0.4791666666666667,2.4212508621602433,0.29911560094505585,1.3385452078776885,3.011252190589811,0.3640359970127851,False,partial,horizontal frame unverified: forward/mediolateral quantities are not trustworthy,"not classifiable: no ground truth, and alternation is gait-locked by construction"
jog,16,12,50.0,1244,24.88,True,0.0,0.88,24.0,0.9646302250803859,0.9383130762332492,False,1,0.0,1,24.0,0.0,0.0,tracking,vertical_only,"step-rate and stride-rate horizontal axes are 1 deg apart, not ~90 deg: mediolateral axis is unverified | NOTE (not a failure): vertical wanders 32 deg (p95) within the trial, so a trial-constant rotation would be invalid here; tracking mode is in use, which removes that error | forward sign (front vs back) is not resolved with confidence",53.611247946862505,True,False,False,-0.010848907114713787,0.29008501330421305,14.447269061054582,32.31273254119997,10.441838166636348,False,1.3860206041180343,False,0.590096190069065,0.41492665988224126,0.8037700589500326,0.5162255737968907,True,1.9701450699690088,4.221739435647876,66,66,166.01815823605705,166.01815823605705,166.38225255972696,168.86957742591505,0.05355247038967777,0.0,13.69187286689423,True,0.9831146661623587,0.05659722222222213,False,False,0.03381944554978307,False,none,True,False,in band and consistent with the spectral estimate,66,5,0.8153846153846154,0.4835384615384615,0.5047692307692307,0.5076923076923077,0.3318461538461539,12,5,0.690815197173823,0.10606060606060606,0.9384615384615385,0.7,0.3083076923076923,0.6301538461538462,True,0.8153846153846154,2.929878284944964,0.014883878171572032,0.1703809163083738,4.766635428435709,2.1194192348586833,False,partial,horizontal frame unverified: forward/mediolateral quantities are not trustworthy,"not classifiable: no ground truth, and alternation is gait-locked by construction"
jog,16,13,50.0,1029,20.58,True,0.0,0.58,20.0,0.9718172983479106,0.8723236371880141,False,1,0.0,1,20.0,0.0,0.0,tracking,vertical_only,"step-rate and stride-rate horizontal axes are 28 deg apart, not ~90 deg: mediolateral axis is unverified | NOTE (not a failure): vertical wanders 31 deg (p95) within the trial, so a trial-constant rotation would be invalid here; tracking mode is in use, which removes that error",12.512478911484077,True,True,False,-0.20039278167942948,0.017809217214432096,21.179419608861124,31.400246007858282,57.408997074083445,False,27.82092675315284,False,0.5585418837823205,0.3368269325659266,0.7981927987652447,0.4219869348445353,True,1.8486763190759818,3.9614492551628184,55,55,164.93775933609956,164.93775933609956,164.80162767039675,158.45797020651273,0.04538307646105264,0.0,8.748728382502515,True,1.0408927939764845,0.07941176470588412,False,False,0.018323368712483377,False,none,True,False,in band and consistent with the spectral estimate,55,5,0.9074074074074074,0.5105555555555555,0.5027777777777778,0.5283018867924528,0.3968518518518519,5,4,0.609465230387547,0.16363636363636364,0.9074074074074074,0.0,0.19155835080363381,0.7158490566037736,True,0.662124388539483,1.8394618311662774,0.25719426364678694,0.9770196479155275,3.3225058671118517,0.6752896735348259,False,partial,horizontal frame unverified: forward/mediolateral quantities are not trustworthy,"not classifiable: no ground truth, and alternation is gait-locked by construction"
jog,16,14,50.0,1237,24.74,True,0.0,0.74,24.0,0.9700889248181084,0.9806250424417975,False,1,0.0,1,24.0,0.0,0.0,tracking,vertical_only,"step-rate and stride-rate horizontal axes are 10 deg apart, not ~90 deg: mediolateral axis is unverified | NOTE (not a failure): vertical wanders 29 deg (p95) within the trial, so a trial-constant rotation would be invalid here; tracking mode is in use, which removes that error | forward sign (front vs back) is not resolved with confidence",43.855229916850185,True,False,True,-0.014153833282933754,-0.07438787149001849,15.891786885426459,28.754175923060092,12.30673661304626,False,9.890740194062323,False,0.4918817177675715,0.29677906472168514,0.7908164936107751,0.37528183481179916,True,1.8610455857424844,3.9879548265910385,63,63,158.578856152513,158.578856152513,158.29787234042553,159.51819306364152,0.03743260150165527,0.0,11.40425531914873,True,0.9941114120396677,0.07335907335906758,False,False,0.02537773785840568,False,none,True,False,in band and consistent with the spectral estimate,63,5,0.45161290322580644,0.5329838709677419,0.5051612903225806,0.5967741935483871,-0.08137096774193547,34,17,0.33721340168876324,0.36507936507936506,0.967741935483871,0.6,0.23937599153886846,0.7283659439450025,True,0.7546271813855103,2.446194910977657,0.18071688747177567,1.065407416992325,2.659586835081908,0.012370641504882318,False,partial,horizontal frame unverified: forward/mediolateral quantities are not trustworthy,"not classifiable: no ground truth, and alternation is gait-locked by construction"
jog,16,15,50.0,1178,23.56,True,0.0,0.56,23.0,0.9762308998302207,1.0036366424523593,False,1,0.0,1,23.0,0.0,0.0,tracking,vertical_only,"horizontal axis not dominant (eigenvalue ratio 3.5 < 4.0) | step-rate and stride-rate horizontal axes are 4 deg apart, not ~90 deg: mediolateral axis is unverified | NOTE (not a failure): vertical wanders 36 deg (p95) within the trial, so a trial-constant rotation would be invalid here; tracking mode is in use, which removes that error",3.53958449184717,False,True,True,0.2652999255522293,0.12303323564649574,18.9596734808009,36.309607866593716,29.927511453783957,False,3.6346651738023925,False,0.515825730497014,0.45051097455524114,0.72312023415871,0.6230097752407289,True,2.0207898961550774,4.330264063189452,65,65,170.54986020503262,170.54986020503262,169.01408450704224,173.21056252757808,0.05056293765910707,0.031746031746031744,3.873239436619792,True,0.9846389141417294,0.09439849624060136,False,False,0.055926515282266234,False,none,True,False,in band and consistent with the spectral estimate,65,5,0.515625,0.562265625,0.504375,0.5238095238095238,-0.04664062499999999,31,7,0.42187432700359545,0.3076923076923077,0.953125,0.4,0.24052579365079363,0.7125992063492064,True,0.7467757936507937,3.0577226986420536,0.17270302383832511,1.915416048188712,2.675309986651648,0.02809379307462212,False,partial,horizontal frame unverified: forward/mediolateral quantities are not trustworthy,"not classifiable: no ground truth, and alternation is gait-locked by construction"
jog,16,16,50.0,1699,33.98,True,0.0,0.98,33.0,0.9711595055915245,0.8014119031977969,False,1,0.0,1,33.0,0.0,0.0,tracking,vertical_only,"horizontal axis not dominant (eigenvalue ratio 3.8 < 4.0) | step-rate and stride-rate horizontal axes are 1 deg apart, not ~90 deg: mediolateral axis is unverified | NOTE (not a failure): vertical wanders 27 deg (p95) within the trial, so a trial-constant rotation would be invalid here; tracking mode is in use, which removes that error",3.84106829601143,False,True,True,0.2605768538350331,0.6801809996010112,15.266214426702206,26.524592282765425,15.04560887020168,False,1.0530260333207837,False,0.25901211073499525,0.21224115861786502,0.6783083241854713,0.31289776499902056,True,1.836239685843418,3.9347993268073247,84,84,154.2319749216301,154.2319749216301,154.27509293680296,157.39197307229298,0.06468323699826416,0.0,13.922386435760325,True,0.9799227489878951,0.10355397231356335,False,False,0.06162009051462647,False,none,True,False,in band and consistent with the spectral estimate,84,5,0.6385542168674698,0.4803614457831325,0.5045180722891566,0.4146341463414634,0.15819277108433732,30,8,0.4428104770601771,0.2619047619047619,0.7560975609756098,0.9,0.1499118424919188,0.606185718483691,True,0.5121951219512195,1.2442531665642396,0.19928464134364873,1.391456889611238,2.666306567731856,0.01909037415483006,False,partial,horizontal frame unverified: forward/mediolateral quantities are not trustworthy,"not classifiable: no ground truth, and alternation is gait-locked by construction"
jog,16,17,50.0,960,19.2,True,0.0,0.2,19.0,0.9895833333333334,1.1802430190739914,False,1,0.0,1,19.0,0.0,0.0,tracking,vertical_only,"step-rate and stride-rate horizontal axes are 2 deg apart, not ~90 deg: mediolateral axis is unverified | NOTE (not a failure): vertical wanders 38 deg (p95) within the trial, so a trial-constant rotation would be invalid here; tracking mode is in use, which removes that error | forward sign (front vs back) is not resolved with confidence",16.752708415185012,True,False,False,0.09406604068219389,-0.009093813479846384,18.100231013358172,38.13967302464396,11.34767976998004,False,2.0669635829865993,False,0.36852794832564995,0.2611818084755315,0.8660193927785034,0.30158886816329344,True,1.9492174203496304,4.176894472177779,50,50,165.84766584766584,165.84766584766584,157.21925133689837,167.0757788871112,0.05475450785765725,0.0625,7.860962566844911,True,0.9926493651705484,0.11215277777777828,False,False,0.03825043746608571,False,none,True,False,in band and consistent with the spectral estimate,50,5,0.7551020408163265,0.5420408163265306,0.5054081632653061,0.8958333333333334,0.21306122448979592,12,7,0.42397771430191644,0.32,0.9375,0.6,0.20746598639455782,0.7300340136054422,True,0.75,3.5268798557469005,0.08164793090294474,0.7399511127157532,3.218888546828165,0.5716723532511394,False,partial,horizontal frame unverified: forward/mediolateral quantities are not trustworthy,"not classifiable: no ground truth, and alternation is gait-locked by construction"
jog,16,18,50.0,1262,25.24,True,0.0,0.24,25.0,0.9904912836767037,0.603581854361109,False,1,0.0,1,25.0,0.0,0.0,tracking,vertical_only,"step-rate and stride-rate horizontal axes are 23 deg apart, not ~90 deg: mediolateral axis is unverified | NOTE (not a failure): vertical wanders 21 deg (p95) within the trial, so a trial-constant rotation would be invalid here; tracking mode is in use, which removes that error",5.714266979545548,True,True,False,0.7371057761006585,-0.11728041810060254,9.63773770522608,21.45023080719718,24.843745469771093,False,22.557521446531243,False,0.6799508430432712,0.6715372821341544,0.8320297998391657,0.8071072481586176,True,2.1131469893527983,4.528172120041711,76,76,181.22448979591837,181.22448979591837,181.30539887187751,181.12688480166844,0.03162672755560924,0.0,5.880175098547621,True,1.0005388763482397,0.06060606060605954,False,False,0.017046656771976778,False,none,True,False,in band and consistent with the spectral estimate,76,5,0.6933333333333334,0.5390666666666667,0.5040666666666667,0.6756756756756757,0.15426666666666666,23,9,0.3607273351683788,0.32894736842105265,0.918918918918919,0.2,0.24272432432432434,0.6761945945945946,True,0.4864864864864865,1.17772132100304,0.46209734557569454,24.30738505943618,2.655653025851246,0.008436832274220318,False,partial,horizontal frame unverified: forward/mediolateral quantities are not trustworthy,"not classifiable: no ground truth, and alternation is gait-locked by construction"
jog,16,19,50.0,1207,24.14,True,0.0,0.14,24.0,0.9942004971002485,0.5762419910673766,False,1,0.0,1,24.0,0.0,0.0,tracking,ok,"NOTE (not a failure): vertical wanders 13 deg (p95) within the trial, so a trial-constant rotation would be invalid here; tracking mode is in use, which removes that error",29.446829388065556,True,True,False,-0.6856565800387359,0.418306161741968,5.810607327949143,12.736587175746854,5.586456424356766,False,73.61191265787012,True,0.619509700326707,0.5067416078795616,0.8106413487912243,0.6251119667596302,True,1.9145738078761836,4.10265815973468,65,65,162.79069767441862,162.79069767441862,162.8498727735369,164.10632638938716,0.04182535931844613,0.0,1.5267175572520266,True,0.9919830713177574,0.0540540540540553,False,False,0.0019236508674766954,False,none,True,False,in band and consistent with the spectral estimate,65,5,0.34375,0.4196875,0.504375,0.453125,-0.07593749999999999,42,13,0.3137039579651641,0.46153846153846156,0.90625,0.1,0.33337797619047616,0.5728720238095238,True,0.779265873015873,1.2163750038910015,0.12333679854129168,0.4356905524809129,2.023184745878512,-0.6240314476985138,False,ok,all checks passed,"not classifiable: no ground truth, and alternation is gait-locked by construction"
jog,16,20,50.0,1385,27.7,True,0.0,0.7,27.0,0.9747292418772563,0.8030719295905007,False,1,0.0,1,27.0,0.0,0.0,tracking,vertical_only,"step-rate and stride-rate horizontal axes are 16 deg apart, not ~90 deg: mediolateral axis is unverified | NOTE (not a failure): vertical wanders 22 deg (p95) within the trial, so a trial-constant rotation would be invalid here; tracking mode is in use, which removes that error",8.716764250867818,True,True,True,-0.17259984179957275,-0.46670753952816424,12.674875566959738,21.968133656089144,17.672708081699366,False,15.83346735593732,False,0.7910889599001547,0.7084460083563656,0.8357832787590295,0.8476431945471149,True,1.979596386248769,4.241992256247363,74,74,168.94609814963792,168.94609814963792,164.53794139744554,169.67969024989452,0.04003171457642736,0.02777777777777779,1.9805492945989016,True,0.9956766063211442,0.06270676691729449,False,False,0.00804891176382176,False,none,True,False,in band and consistent with the spectral estimate,74,5,0.9041095890410958,0.6652054794520549,0.5028767123287671,0.3150684931506849,0.23890410958904096,7,4,0.5695872110410691,0.17567567567567569,0.9315068493150684,0.1,0.1444520547945205,0.7870547945205479,True,0.6986301369863013,2.0158702615506825,0.07194179013770868,4.109655332865974,4.086820091195073,1.4396038976180474,False,partial,horizontal frame unverified: forward/mediolateral quantities are not trustworthy,"not classifiable: no ground truth, and alternation is gait-locked by construction"
jog,16,21,50.0,1636,32.72,True,0.0,0.72,32.0,0.9779951100244499,0.78745731575861,False,1,0.0,1,32.0,0.0,0.0,tracking,vertical_only,"step-rate and stride-rate horizontal axes are 6 deg apart, not ~90 deg: mediolateral axis is unverified | NOTE (not a failure): vertical wanders 35 deg (p95) within the trial, so a trial-constant rotation would be invalid here; tracking mode is in use, which removes that error",91.7450666619305,True,True,True,0.32017846767146635,0.4586140695315539,18.25268644145338,35.45850343122233,21.885844191852566,False,5.986799803259758,False,0.631140909127728,0.5988185108220205,0.837886728575242,0.7146771638694678,True,1.857663522690909,3.9807075486233767,81,81,158.8296760710554,158.8296760710554,152.7689369828135,159.22830194493508,0.03259078961219531,0.03797468354430378,8.52959898154034,True,0.9974965136912811,0.07456140350877298,False,False,0.02891818407120677,False,none,True,False,in band and consistent with the spectral estimate,81,5,0.9625,0.6344375,0.505125,0.175,0.32806250000000003,3,3,0.6714570963295907,0.04938271604938271,0.9875,0.2,0.21412974683544306,0.773370253164557,True,0.8375,2.5911804261509475,0.24466987557807915,2.4842688473678787,4.87706502868432,2.229848835107294,False,partial,horizontal frame unverified: forward/mediolateral quantities are not trustworthy,"not classifiable: no ground truth, and alternation is gait-locked by construction"
jog,16,22,50.0,1468,29.36,True,0.0,0.36,29.0,0.9877384196185286,0.7888013392071195,False,1,0.0,1,29.0,0.0,0.0,tracking,vertical_only,"step-rate and stride-rate horizontal axes are 12 deg apart, not ~90 deg: mediolateral axis is unverified | NOTE (not a failure): vertical wanders 28 deg (p95) within the trial, so a trial-constant rotation would be invalid here; tracking mode is in use, which removes that error | forward sign (front vs back) is not resolved with confidence",19.62564306266003,True,False,True,0.02926709273931796,0.2979256264164497,14.620309121314822,27.750431017703924,13.431480204753662,False,11.83029742230283,False,0.4947326298246096,0.26789346666774266,0.8816053007544536,0.3038700725125935,True,1.9368707796339082,4.150437384929804,80,80,165.13761467889907,165.13761467889907,165.38729937194697,166.01749539719214,0.0370484255424326,0.0,14.842449943636243,True,0.9947000723255824,0.050497685185184354,False,False,0.08192143562710107,False,none,True,False,in band and consistent with the spectral estimate,80,5,0.620253164556962,0.5850632911392405,0.5051265822784811,0.45569620253164556,0.03518987341772151,30,7,0.23717278674519499,0.5125,0.9240506329113924,0.3,0.16381694255111967,0.7602336903602728,True,0.5907172995780592,1.8448318406468271,0.08553435392816498,2.4994777679664804,2.251539053833798,-0.3956771397432277,False,partial,horizontal frame unverified: forward/mediolateral quantities are not trustworthy,"not classifiable: no ground truth, and alternation is gait-locked by construction"
jog,16,23,50.0,1147,22.94,True,0.0,0.94,22.0,0.9590235396687009,0.8532606519818535,False,1,0.0,1,22.0,0.0,0.0,tracking,vertical_only,"step-rate and stride-rate horizontal axes are 50 deg apart, not ~90 deg: mediolateral axis is unverified | NOTE (not a failure): vertical wanders 33 deg (p95) within the trial, so a trial-constant rotation would be invalid here; tracking mode is in use, which removes that error",11.019985195957407,True,True,True,0.40081429311876443,0.9880020595386598,17.75482934998317,32.98694773982613,16.24937192670643,False,49.85433403063003,False,0.47821472491976674,0.5745696720950931,0.8352598203062326,0.6878933454316499,True,2.0565101616208823,4.406807489187605,65,65,178.63894139886582,178.63894139886582,178.7709497206704,176.2722995675042,0.025789723345259773,0.0,4.841713221601783,True,1.0134260563750987,0.03125000000000136,False,False,0.10609072950019897,False,none,True,False,in band and consistent with the spectral estimate,65,5,1.0,0.70546875,0.504375,0.296875,0.29453125,0,1,0.7418717553164768,0.03076923076923077,1.0,0.0,0.14218750000000002,0.8578125,True,0.9375,2.5558613098494707,0.4877371954386391,4.023500421867003,4.3687955538406085,1.7215793602635827,False,partial,horizontal frame unverified: forward/mediolateral quantities are not trustworthy,"not classifiable: no ground truth, and alternation is gait-locked by construction"
jog,16,24,50.0,790,15.8,True,0.0,0.8,15.0,0.9493670886075949,1.2074592238447683,False,1,0.0,1,15.0,0.0,0.0,tracking,vertical_only,"step-rate and stride-rate horizontal axes are 50 deg apart, not ~90 deg: mediolateral axis is unverified | NOTE (not a failure): vertical wanders 36 deg (p95) within the trial, so a trial-constant rotation would be invalid here; tracking mode is in use, which removes that error",8.091346404498722,True,True,False,0.13107776728547413,-0.046015852140549006,18.959723921385354,36.297124296696246,13.671582388253935,False,50.485498229680076,False,0.4026773490973181,0.11541448744740346,0.779685415454014,0.14802699288686466,True,2.027119806881763,4.343828157603778,44,44,174.39446366782008,174.39446366782008,175.03392130257802,173.75312630415115,0.06744121284265892,0.0,3.0561478322672504,True,1.0036910838803919,0.11560735749407995,False,False,0.06892215460395512,False,none,True,False,in band and consistent with the spectral estimate,44,5,0.3953488372093023,0.4797674418604651,0.5053488372093022,0.42857142857142855,-0.0844186046511628,26,6,0.22018771274543764,0.5681818181818182,0.5714285714285714,0.8,-0.07239256678281081,0.6438211382113822,False,0.26190476190476186,3.258421650847528,0.09250107087582111,0.7285596030517147,2.197445735109734,-0.4497704584672917,False,partial,horizontal frame unverified: forward/mediolateral quantities are not trustworthy,"not classifiable: no ground truth, and alternation is gait-locked by construction"
